index,score
"(4873, '18215')",0.004719664
"(4873, '23220')",0.00816747
"(4873, '36362')",0.007282401
"(4873, '34683')",0.073104784
"(4873, '43506')",0.005048014
"(4873, '14772')",0.022634307
"(4873, '9878')",0.006145142
"(4873, '37020')",0.00534316
"(4873, '38690')",0.006768998
"(4873, '7327')",0.006239775
"(4873, '33283')",0.010576585
"(4873, '26401')",0.007293968
"(4873, '3149')",0.012838746
"(4873, '35824')",0.006454368
"(4873, '27138')",0.009053906
"(4873, '8223')",0.006108625
"(4873, '6278')",0.006997268
"(4873, '35255')",0.00772229
"(4873, '6683')",0.142557263
"(4873, '43434')",0.005916395
"(4873, '43306')",0.006317154
"(4873, '35493')",0.007694536
"(4873, '41')",0.00760786
"(4873, '33842')",0.080557853
"(4873, '37840')",0.006987726
"(4873, '7397')",0.006875831
"(4873, '21317')",0.013480002
"(4873, '11684')",0.006399411
"(4873, '33618')",0.011263646
"(1978, '18599')",0.009216757
"(1978, '9308')",0.006357393
"(1978, '5836')",0.006947962
"(1978, '7017')",0.006673459
"(1978, '23377')",0.004974674
"(1978, '33545')",0.129801482
"(1978, '10474')",0.006101202
"(1978, '35043')",0.036600534
"(1978, '36826')",0.006748281
"(1978, '15574')",0.007026169
"(1978, '35188')",0.006933777
"(1978, '8098')",0.00637535
"(1978, '4609')",0.006434605
"(1978, '10188')",0.006549691
"(1978, '13362')",0.006978875
"(1978, '1470')",0.005645195
"(1978, '33342')",0.009219312
"(1978, '13464')",0.006612679
"(1978, '29262')",0.007450231
"(1978, '22788')",0.008688671
"(1978, '33117')",0.056377526
"(1978, '14898')",0.007801894
"(1978, '9861')",0.007001338
"(1978, '8368')",0.005154021
"(1978, '18291')",0.026036259
"(1978, '4329')",0.006695787
"(1978, '42200')",0.013607997
"(1978, '32142')",0.006477416
"(1978, '24100')",0.006627392
"(1978, '26493')",0.015232977
"(1978, '17948')",0.009407358
"(1978, '10695')",0.012763058
"(1978, '13263')",0.010564681
"(1978, '17850')",0.007780069
"(1978, '448')",0.006878286
"(1978, '36631')",0.006805836
"(1978, '42921')",0.006569997
"(1978, '20632')",0.015773883
"(1978, '16054')",0.006533465
"(1978, '27399')",0.007463596
"(1978, '4593')",0.008905271
"(1978, '11382')",0.00661423
"(1978, '36165')",0.005161508
"(1978, '12910')",0.007199795
"(1978, '12972')",0.007303528
"(1978, '21982')",0.014083185
"(1978, '24831')",0.006390858
"(1978, '21431')",0.008021117
"(1978, '6500')",0.006366297
"(1978, '1907')",0.00634928
"(1978, '10402')",0.024153002
"(1978, '235')",0.006613002
"(1978, '14825')",0.014120436
"(1978, '25367')",0.031087004
"(1978, '30130')",0.007108328
"(1978, '12989')",0.009363365
"(1978, '23041')",0.007964432
"(1978, '38853')",0.00630996
"(1978, '10948')",0.005836786
"(1978, '25332')",0.005783308
"(1978, '28660')",0.006619007
"(1978, '29293')",0.005323078
"(1978, '16310')",0.013500627
"(1978, '28076')",0.007452336
"(1978, '14433')",0.030696822
"(1978, '5310')",0.008265769
"(1978, '1424')",0.024971116
"(1978, '5481')",0.005973553
"(1978, '23926')",0.025047079
"(1978, '29730')",0.028563332
"(1978, '20699')",0.005338104
"(1978, '31085')",0.020462915
"(1978, '12510')",0.011814713
"(1978, '33946')",0.008648829
"(1978, '29049')",0.009871548
"(1978, '26897')",0.005644633
"(1978, '29208')",0.009425047
"(1978, '27109')",0.006139969
"(1978, '32467')",0.006682334
"(1978, '20533')",0.022439705
"(1978, '5230')",0.029518826
"(1978, '8412')",0.00771352
"(1978, '7641')",0.012349918
"(1978, '43286')",0.012779595
"(1978, '12835')",0.008351588
"(1978, '35732')",0.00908529
"(1978, '25040')",0.008295614
"(1978, '10688')",0.008245915
"(1978, '9624')",0.00928904
"(1978, '4578')",0.006393859
"(1978, '21530')",0.006985411
"(1978, '22374')",0.006291309
"(1978, '17648')",0.006686697
"(1978, '26423')",0.009406492
"(1978, '5510')",0.008328686
"(1978, '3311')",0.006536106
"(1978, '20971')",0.007649613
"(1978, '24515')",0.014543819
"(1978, '42473')",0.006462629
"(1978, '14648')",0.014217005
"(6909, '36136')",0.599493742
"(6909, '3645')",0.008840986
"(6909, '37538')",0.005705166
"(6909, '6666')",0.008364107
"(6909, '24751')",0.014673323
"(6909, '32977')",0.006536778
"(6909, '3040')",0.009613978
"(6909, '1652')",0.55604434
"(6909, '12372')",0.007680591
"(6909, '34908')",0.593422472
"(6909, '25876')",0.005685055
"(6909, '3762')",0.00966242
"(6909, '7681')",0.586609125
"(6909, '37834')",0.008078767
"(6909, '25784')",0.580315471
"(6909, '13373')",0.00944094
"(6909, '14578')",0.007013944
"(6909, '35296')",0.007367938
"(6909, '30374')",0.011893149
"(6909, '8898')",0.009027362
"(6909, '30471')",0.593219459
"(6909, '24428')",0.575294018
"(6909, '7490')",0.004881916
"(6909, '6396')",0.010960311
"(6909, '3132')",0.007890606
"(6909, '15603')",0.007161355
"(6909, '31981')",0.563679218
"(6909, '18804')",0.007819835
"(6909, '40711')",0.008492394
"(6909, '13000')",0.020366203
"(6909, '35907')",0.005724292
"(6909, '35342')",0.007723799
"(6909, '25890')",0.59503305
"(6909, '25009')",0.006697969
"(6909, '10077')",0.572786808
"(6909, '30226')",0.593502462
"(6909, '12074')",0.006853647
"(6909, '41443')",0.573096156
"(6909, '38134')",0.605806172
"(6909, '28248')",0.021578921
"(6909, '7627')",0.578503311
"(6909, '18194')",0.02351981
"(6909, '16063')",0.00693162
"(6909, '29825')",0.005954336
"(6909, '39525')",0.024242811
"(6909, '745')",0.00788558
"(6909, '25030')",0.579086304
"(6909, '30987')",0.009101591
"(6909, '1819')",0.026268093
"(6909, '1069')",0.037640184
"(6909, '35313')",0.006686134
"(6909, '350')",0.010927907
"(6909, '32118')",0.006867819
"(6909, '37521')",0.011183488
"(6909, '12024')",0.013297805
"(6909, '42459')",0.009309463
"(6909, '13697')",0.008399098
"(6909, '12718')",0.006960785
"(6909, '9680')",0.031474955
"(6909, '24854')",0.012026799
"(6909, '36648')",0.008801861
"(6909, '16209')",0.005842713
"(6909, '2094')",0.013169664
"(6909, '41703')",0.010559533
"(6909, '34411')",0.510517776
"(6909, '25836')",0.036709283
"(6909, '20742')",0.006712794
"(6909, '23610')",0.005878679
"(6909, '33650')",0.599998593
"(6909, '42761')",0.594655156
"(6909, '11241')",0.007529739
"(6909, '37893')",0.573639989
"(6909, '297')",0.033002011
"(6909, '10500')",0.005113594
"(6909, '18059')",0.570416689
"(6909, '11693')",0.008977941
"(6909, '3754')",0.009684172
"(6909, '25334')",0.007047469
"(6909, '19516')",0.590443194
"(6909, '17276')",0.010299927
"(6909, '30773')",0.584452629
"(6909, '34697')",0.016740659
"(6909, '19373')",0.596842051
"(6909, '8650')",0.006484186
"(6909, '172')",0.006988666
"(6909, '33262')",0.007490433
"(6909, '42760')",0.598073065
"(6909, '19945')",0.005374426
"(6909, '32204')",0.008726568
"(6909, '38029')",0.601772249
"(6909, '12439')",0.008333019
"(6909, '11917')",0.006742073
"(6909, '35868')",0.066549711
"(6909, '8669')",0.574583352
"(6909, '899')",0.010987378
"(6909, '21416')",0.007651766
"(6909, '27438')",0.576268315
"(6909, '15446')",0.569962025
"(6909, '6464')",0.010955051
"(6909, '1876')",0.597393394
"(6432, '31581')",0.301610112
"(6432, '18934')",0.007059405
"(6432, '20393')",0.006318732
"(6432, '26018')",0.00760912
"(6432, '37306')",0.600372553
"(6432, '16603')",0.006854231
"(6432, '5938')",0.006399056
"(6432, '18660')",0.006399333
"(6432, '18962')",0.601698995
"(6432, '12976')",0.007097181
"(6432, '34297')",0.006514295
"(6432, '21177')",0.006795272
"(6432, '2416')",0.007129798
"(6432, '40830')",0.007217745
"(6432, '17526')",0.006598781
"(6432, '7555')",0.550721705
"(6432, '23122')",0.00717588
"(6432, '26636')",0.005843406
"(6432, '41754')",0.006852433
"(6432, '15695')",0.007941979
"(6432, '22868')",0.005849766
"(6432, '12436')",0.014511776
"(6432, '1240')",0.012749414
"(6432, '42747')",0.007153134
"(6432, '36109')",0.014037297
"(6432, '20844')",0.035991937
"(6432, '6261')",0.610826433
"(6432, '4264')",0.006463869
"(6432, '40045')",0.222434893
"(6432, '11653')",0.007458801
"(6432, '41611')",0.598912597
"(6432, '11544')",0.009425207
"(6432, '8186')",0.007817398
"(6432, '31632')",0.011996816
"(6432, '25242')",0.01097559
"(6432, '1130')",0.006839588
"(6432, '2238')",0.618486226
"(6432, '28091')",0.007038113
"(6432, '31952')",0.421147168
"(6432, '25059')",0.628074288
"(6432, '28285')",0.619298995
"(6432, '31802')",0.00611421
"(6432, '29832')",0.007368071
"(6432, '33574')",0.006358643
"(6432, '42428')",0.005884481
"(6432, '13465')",0.005607053
"(6432, '24996')",0.00626524
"(6432, '9796')",0.008205831
"(6432, '36867')",0.604513347
"(6432, '41610')",0.596083045
"(6432, '14764')",0.606693804
"(6432, '23051')",0.007388295
"(6432, '28070')",0.007330765
"(6432, '26287')",0.622130573
"(6432, '37429')",0.009548995
"(6432, '1262')",0.500374317
"(6432, '18659')",0.007817257
"(6432, '38986')",0.009463432
"(6432, '11812')",0.006034509
"(6432, '4411')",0.007343692
"(6432, '2179')",0.237276644
"(6432, '9487')",0.006369486
"(6432, '24115')",0.005803016
"(6432, '5098')",0.273060858
"(6432, '10458')",0.603450119
"(6432, '1862')",0.006359288
"(6432, '28607')",0.006123167
"(6432, '36294')",0.586813629
"(6432, '2309')",0.007014724
"(6432, '344')",0.007975897
"(6432, '32464')",0.010376791
"(6432, '35217')",0.005737755
"(6432, '5987')",0.621953726
"(6432, '34365')",0.007618502
"(6432, '18580')",0.613265753
"(6432, '36599')",0.007211955
"(6432, '15657')",0.005782985
"(6432, '22475')",0.006877667
"(6432, '4365')",0.006038073
"(6432, '8792')",0.005526074
"(6432, '29002')",0.575624645
"(6432, '13524')",0.486067802
"(6432, '4584')",0.418164283
"(6432, '6149')",0.00761011
"(6432, '7790')",0.008801653
"(6432, '43565')",0.622044623
"(6432, '10740')",0.006612579
"(6432, '33047')",0.620690525
"(6432, '36683')",0.005249829
"(6432, '911')",0.618448555
"(6432, '10069')",0.008684828
"(6432, '18175')",0.487342864
"(6432, '21466')",0.00988308
"(6432, '21388')",0.398587137
"(6432, '25219')",0.013106856
"(6432, '27294')",0.606455505
"(6432, '19920')",0.61997968
"(6432, '3774')",0.007730876
"(6432, '43260')",0.588978708
"(6432, '11079')",0.038630363
"(22, '31105')",0.00669618
"(22, '15208')",0.005756959
"(22, '33717')",0.004994296
"(22, '16148')",0.0061013
"(22, '28778')",0.005133525
"(22, '34865')",0.009526984
"(22, '38551')",0.006657701
"(22, '11214')",0.006129685
"(22, '27980')",0.00636642
"(22, '25041')",0.006799785
"(22, '38331')",0.009513954
"(22, '10021')",0.006711624
"(22, '21554')",0.005772305
"(22, '10299')",0.006487387
"(22, '3014')",0.007792182
"(22, '39780')",0.005701548
"(22, '34377')",0.006860587
"(22, '13362')",0.006484763
"(22, '1431')",0.007125827
"(22, '26007')",0.005695145
"(22, '9376')",0.005467612
"(22, '7843')",0.006874919
"(22, '23921')",0.005373641
"(22, '16952')",0.013274364
"(22, '16134')",0.005189979
"(22, '23067')",0.005596747
"(22, '12211')",0.007124686
"(22, '34863')",0.009239819
"(22, '42030')",0.006377939
"(22, '21454')",0.009813723
"(22, '2931')",0.006822455
"(22, '10584')",0.006835424
"(22, '23448')",0.005152676
"(22, '42290')",0.005590935
"(22, '12349')",0.008168791
"(22, '42477')",0.005949168
"(22, '37339')",0.010180435
"(22, '27478')",0.006007729
"(22, '33286')",0.006252727
"(22, '21036')",0.005311422
"(22, '13284')",0.005035228
"(22, '18119')",0.006104204
"(22, '28436')",0.005426395
"(22, '30210')",0.006341307
"(22, '635')",0.005625593
"(22, '21941')",0.006094144
"(22, '944')",0.005492162
"(22, '30743')",0.004806816
"(22, '41995')",0.006184075
"(22, '36004')",0.006417303
"(22, '41898')",0.00539548
"(22, '25937')",0.005631418
"(22, '6439')",0.007199928
"(22, '37577')",0.007665777
"(22, '25325')",0.006608483
"(22, '27058')",0.007262544
"(22, '40689')",0.005610491
"(22, '23322')",0.007514769
"(22, '2591')",0.005987877
"(22, '8386')",0.006334931
"(22, '10593')",0.005993173
"(22, '43468')",0.006669348
"(22, '23359')",0.007050386
"(22, '29778')",0.006151478
"(22, '36146')",0.006971196
"(22, '41171')",0.008611501
"(22, '42424')",0.006999018
"(22, '25634')",0.007135381
"(22, '254')",0.00813144
"(22, '23899')",0.004703685
"(22, '10241')",0.005637052
"(22, '34894')",0.008473405
"(22, '20365')",0.007470639
"(22, '41617')",0.005402043
"(22, '15000')",0.00906371
"(22, '3372')",0.005531166
"(22, '38717')",0.0060595
"(22, '41994')",0.006226897
"(22, '42476')",0.006222852
"(22, '35575')",0.006444254
"(22, '666')",0.007313776
"(22, '41190')",0.005381616
"(22, '2101')",0.00594711
"(22, '32386')",0.006549589
"(22, '23168')",0.00505839
"(22, '1850')",0.005300844
"(22, '31036')",0.006262103
"(22, '5095')",0.006214262
"(22, '941')",0.005163678
"(22, '19105')",0.006737506
"(22, '34103')",0.005371383
"(22, '37524')",0.005900364
"(22, '43533')",0.005672879
"(22, '35120')",0.005502853
"(22, '13197')",0.007146158
"(22, '26980')",0.006525283
"(22, '28934')",0.007187593
"(22, '16106')",0.007404289
"(22, '10807')",0.00810073
"(22, '9247')",0.006473253
"(7, '1381')",0.005136774
"(7, '23289')",0.007713474
"(7, '26201')",0.007020287
"(7, '26583')",0.116389155
"(7, '2408')",0.006134827
"(7, '11014')",0.024386292
"(7, '1849')",0.048503947
"(7, '12150')",0.007003312
"(7, '10201')",0.018988609
"(7, '26674')",0.007344787
"(7, '42686')",0.007720484
"(7, '21685')",0.007828487
"(7, '6058')",0.009272983
"(7, '43307')",0.012910163
"(7, '34460')",0.072476335
"(7, '17235')",0.227877155
"(7, '14362')",0.005096676
"(7, '7441')",0.006487827
"(7, '37559')",0.007209928
"(7, '33585')",0.006602063
"(7, '41641')",0.007949966
"(7, '31564')",0.043907542
"(7, '18468')",0.032341126
"(7, '23523')",0.004898058
"(7, '15754')",0.006643862
"(7, '42699')",0.603602767
"(7, '23163')",0.012029681
"(7, '37275')",0.006900282
"(7, '39269')",0.005741494
"(7, '14638')",0.005744178
"(7, '24593')",0.00812984
"(7, '18747')",0.008886239
"(7, '25080')",0.006682746
"(7, '41619')",0.007453656
"(7, '39860')",0.008249122
"(7, '23971')",0.006691903
"(7, '34926')",0.041655164
"(7, '30119')",0.007732215
"(7, '24465')",0.06263651
"(7, '13697')",0.014768539
"(7, '33274')",0.031202335
"(7, '31822')",0.083373509
"(7, '29058')",0.110557519
"(7, '18500')",0.006049182
"(7, '5229')",0.045081411
"(7, '39183')",0.009340457
"(7, '22506')",0.095664419
"(7, '16245')",0.275126129
"(7, '744')",0.005803671
"(7, '15264')",0.007192841
"(7, '6180')",0.006358224
"(7, '41884')",0.006611242
"(7, '27304')",0.005954791
"(7, '8557')",0.035425741
"(7, '12325')",0.006415638
"(7, '22897')",0.008296909
"(7, '24678')",0.064254075
"(7, '34262')",0.005665447
"(7, '7281')",0.00630013
"(7, '2819')",0.006653264
"(7, '34944')",0.005915312
"(7, '23731')",0.004896873
"(7, '8203')",0.005839283
"(7, '17941')",0.007796537
"(7, '4501')",0.005515561
"(7, '15063')",0.008701006
"(7, '6384')",0.007964123
"(7, '3337')",0.008576862
"(7, '26723')",0.045531496
"(7, '19742')",0.010937384
"(7, '33850')",0.028206501
"(7, '19858')",0.005369924
"(7, '17775')",0.007347823
"(7, '10486')",0.041262768
"(7, '25989')",0.006592
"(7, '14844')",0.004509364
"(7, '27976')",0.017635722
"(7, '23168')",0.005179219
"(7, '9898')",0.005995195
"(7, '9342')",0.006587481
"(7, '18971')",0.005603241
"(7, '35151')",0.006063048
"(7, '26352')",0.006795314
"(7, '10858')",0.006317277
"(7, '11527')",0.007959874
"(7, '27150')",0.010034301
"(7, '1833')",0.004992073
"(7, '6930')",0.44081834
"(7, '1314')",0.093365312
"(7, '22075')",0.00705295
"(7, '25709')",0.006720821
"(7, '26524')",0.008312492
"(7, '28616')",0.019439641
"(7, '5296')",0.008850383
"(7, '31957')",0.007011828
"(7, '16214')",0.005572718
"(7, '33781')",0.006775409
"(7, '11950')",0.035108287
"(7, '21946')",0.006749495
"(7, '12234')",0.064033471
"(221, '30340')",0.007916518
"(221, '13896')",0.553031266
"(221, '17784')",0.006419149
"(221, '14534')",0.006247449
"(221, '24869')",0.00702976
"(221, '14445')",0.008602667
"(221, '43042')",0.500615001
"(221, '37770')",0.00748837
"(221, '15308')",0.491208762
"(221, '23340')",0.005605763
"(221, '29510')",0.005450045
"(221, '17650')",0.571948767
"(221, '4456')",0.008375272
"(221, '37982')",0.007596248
"(221, '4253')",0.007913399
"(221, '13280')",0.00887651
"(221, '29519')",0.007213256
"(221, '37225')",0.007253875
"(221, '21163')",0.008193047
"(221, '16132')",0.580004156
"(221, '912')",0.006908914
"(221, '7719')",0.585153461
"(221, '24032')",0.010392918
"(221, '30479')",0.009660659
"(221, '37093')",0.52889353
"(221, '23638')",0.585822821
"(221, '30601')",0.006700733
"(221, '26009')",0.573584795
"(221, '33551')",0.007277828
"(221, '6730')",0.006562278
"(221, '31644')",0.007331688
"(221, '35812')",0.008326599
"(221, '24419')",0.007870009
"(221, '12579')",0.007803608
"(221, '2768')",0.367062271
"(221, '29412')",0.010807361
"(221, '15287')",0.007654664
"(221, '39221')",0.536035776
"(221, '9238')",0.572977781
"(221, '678')",0.563742697
"(221, '33')",0.008335547
"(221, '21760')",0.394649297
"(221, '3570')",0.006595943
"(221, '18223')",0.007296849
"(221, '3441')",0.532183826
"(221, '12432')",0.581333697
"(221, '35829')",0.463205725
"(221, '10352')",0.006844024
"(221, '28399')",0.576161265
"(221, '20737')",0.008186888
"(221, '10123')",0.089818522
"(221, '12505')",0.007705332
"(221, '7295')",0.007452509
"(221, '2151')",0.551238477
"(221, '43328')",0.01299399
"(221, '8745')",0.007168416
"(221, '14328')",0.008762494
"(221, '20531')",0.553290427
"(221, '39846')",0.010007305
"(221, '29051')",0.006499218
"(221, '6010')",0.008301144
"(221, '32780')",0.00896985
"(221, '43700')",0.553801656
"(221, '18301')",0.006733748
"(221, '43598')",0.007391579
"(221, '27589')",0.045290519
"(221, '705')",0.54621321
"(221, '41539')",0.006602479
"(221, '13179')",0.529316545
"(221, '39354')",0.007283511
"(221, '20996')",0.006044436
"(221, '16880')",0.019982072
"(221, '35417')",0.074837238
"(221, '22598')",0.006234245
"(221, '28250')",0.545251966
"(221, '15590')",0.005519541
"(221, '31883')",0.019349316
"(221, '19576')",0.570580065
"(221, '40751')",0.006964923
"(221, '23178')",0.55542773
"(221, '10320')",0.00806515
"(221, '13734')",0.006876013
"(221, '7194')",0.475983799
